thickness_upper_crust,thickness_middle_crust,upper_mantle_density_anomaly,d_2_ridge,d_2_trench,d_2_trans_ridge,d_2_volcano,d_2_hotspot,thickness_crust,d_2_young_rift,lon,lat,GHF,upper_mantle_vel_structure,age,magnetic_anomaly,depth_to_moho,lithos_asthenos_bdry,bougeur_gravity_anomaly,topography
12.998,12.0,-0.0033,1784.06,1112.54,1517.65,1496.41,38.05916447,41.0,710.15,79.66668701,18.50012207,56.01470179999999,4.0,2.10851812,-3.5571300999999997,-36.984100299999994,226323.0,77.3691025,216.6750031
7.497999999999999,8.0,-0.0285,783.56,741.96,699.42,1391.16,20.9880924,29.96999931,754.35,-80.33331299,26.50012207,33.4586,4.0,2.1747701,168.4889984,-23.617700600000003,192556.0,151.0809937,12.0
9.997,10.0,-0.020300001,1316.94,1276.22,1167.38,519.82,2.915475947,28.5499992,19.31,5.666687012000001,47.50012207,92.6557999,6.0,1.18470442,-14.075099900000001,-36.780700700000004,62531.39844,84.7944031,219.6549988
13.995999999999999,14.0,-0.029899999,878.27,2928.27,2776.11,1318.65,16.80773631,38.959999100000005,520.24,13.66668701,65.50012207,43.185199700000005,4.0,1.87105691,-139.55499269999999,-37.1096992,86819.70313,76.2904968,337.51501460000003
10.0,9.998,-0.0197,431.56,1807.31,2027.55,968.26,12.10371844,31.0900002,478.07,-7.333312987999999,40.50012207,71.32749940000001,6.0,1.52406693,-1.02054,-29.102800399999996,68078.70313,88.9628983,883.3809813999999
8.996,9.0,-0.0147,1660.68,2118.07,1945.41,1394.26,7.90569415,29.5599995,610.4,9.666687012,56.50012207,62.74499889999999,4.0,2.07021999,42.238601700000004,-26.9934006,182530.0,117.8310013,28.667400399999995
12.995,12.0,-0.018300001,1879.93,1017.74,1023.45,1596.19,33.35416016,36.6399994,229.73,73.66668701,19.50012207,53.437301600000005,4.0,1.92048001,-118.51100159999999,-38.5116005,169780.0,36.507499700000004,145.1069946
9.0,8.999,-0.06199999900000001,183.13,484.35,650.16,473.91,5.700877126,31.0,222.02,-107.33331299999999,25.50012207,107.34300230000001,5.0,0.34324923,-55.009899100000005,-29.5009003,51957.19922,85.3728027,442.42099
15.995,17.0,0.0024,1550.29,2033.17,1567.58,911.74,5.14781507,44.00999829999999,515.57,-99.33331299,38.50012207,58.89599989999999,2.0,1.9785068,20.5606003,-33.7016983,237171.0,55.940498399999996,663.3770142000001
15.0,15.0,0.0239,1288.49,923.07,1288.48,633.05,7.106335202,39.0,756.17,21.66668701,26.50012207,70.4560013,6.0,1.25925565,-9999.0,-36.3356018,58558.10156,89.04540250000001,187.21899409999997
9.997,11.0,-0.0328,444.24,247.7,1754.27,102.28,5.700877200000001,31.87000084,860.27,-130.33331299999998,55.50012207,85.5308,6.0,0.8108506999999999,200.6190033,-31.709299100000003,48872.5,117.6389999,647.0
15.998,15.0,0.0097,2308.13,3268.33,3554.67,2476.97,50.224494899999996,42.06999969,2231.9,64.66668701,64.50012207,61.9328,2.0,2.0915115,90.00260159999999,-38.223800700000005,174666.0,90.75489809999999,137.0
19.997,20.0,0.050099999000000006,1732.78,1737.38,2001.75,725.33,57.83165223,53.9900017,20.68,90.66668701,43.50012207,44.5741005,3.0,1.06679296,-66.49240110000001,-38.830898299999994,86554.0,-78.72720340000001,2470.73999
14.997,15.0,0.0244,2702.45,2673.98,2701.69,1800.66,18.5067558,40.16999817,1179.07,-89.33331299,47.50012207,43.7671,1.0,2.5973474999999997,174.371994,-36.090599100000006,262625.0,109.01300049999999,-22.0
13.004000000000001,13.0,0.0062,3086.01,2353.3,3580.51,1947.3,19.5064092,44.24000170000001,2149.42,-49.33331299,-20.5,58.912898999999996,2.0,2.11552072,19.3094997,-34.355999,254624.0,80.5863037,482.2799988
8.004,10.0,-0.0092,1891.63,1888.19,1714.66,1238.21,6.519202405,32.9099998,493.39,10.66668701,55.50012207,60.1253014,4.0,2.00163198,-26.3987999,-26.102100399999998,213576.0,120.5289993,26.375
12.004000000000001,12.0,-0.0052,2146.18,2591.21,2389.9,2105.31,6.964194139,40.4799995,104.96,145.66668700000002,-31.5,82.694397,6.0,1.38184309,-44.8297997,-35.594799,157568.0,142.8500061,211.2890015
11.0,13.0,0.0394,2136.11,694.96,1254.78,449.59,25.268556600000004,38.86000061,854.19,50.66668701,41.50012207,61.8926,2.0,0.782705,234.6820068,-20.9806004,123665.0,48.3144989,-598.0
13.004000000000001,13.0,0.024700001,836.03,2215.66,2641.68,799.1,9.513148795,40.7999992,871.09,-7.333312987999999,27.50012207,81.092598,3.0,1.60461938,-48.126499200000005,-26.9473,229105.0,83.5485001,430.91101069999996
16.003,15.0,0.044599999,2330.27,1127.6,1102.75,1149.02,17.56416807,40.1399994,263.92,26.66668701,46.50012207,51.64659879999999,3.0,1.57595253,-54.0868988,-39.876499200000005,149216.0,50.6537018,592.0540161
15.0,15.0,-0.017200001,2980.76,5519.91,5476.73,1826.05,12.747549099999999,43.0,59.11,21.66668701,-20.5,60.797,2.0,1.7825098999999998,-3.0917499,-38.506500200000005,147258.0,20.8087006,979.0
16.003,15.0,0.0004,819.72,994.24,1152.79,599.59,12.98075499,40.220001200000006,739.13,45.66668701,24.50012207,37.666698499999995,6.0,0.77051669,58.250900300000005,-29.940099699999998,63065.30078,41.385101299999995,719.9520263999999
16.999000000000002,17.0,0.0131,2506.91,903.42,1565.1,859.85,30.3726851,41.709999100000005,1549.75,57.66668701,37.50012207,35.5774994,3.0,1.06062567,-51.013099700000005,-35.162998200000004,102045.0,-10.5032997,1523.630005
20.003,20.0,0.040399998,1822.35,1628.98,2352.02,841.8,55.70008977,42.0,372.67,86.66668701,45.50012207,43.5624008,3.0,1.46775627,84.8451004,-29.9906006,37507.30078,-63.10189820000001,334.16101069999996
12.005,12.99,-0.028200001000000002,337.61,970.37,1354.88,870.58,12.98075499,33.74000170000001,361.85,2.6666870119999997,35.50012207,84.2425995,5.0,1.03591561,-8.856559800000001,-39.414299,40828.5,42.1982994,712.6069946
11.497,11.5,0.0118,1894.77,1169.09,1001.24,786.09,7.516648189,34.819999700000004,15.66,13.66668701,49.50012207,64.2714996,6.0,1.25596941,22.5324001,-39.088001299999995,69913.60156,91.1243973,477.4299927
16.997,17.0,0.0137,2504.51,1727.23,1855.56,1439.29,24.13503677,43.5499992,955.09,33.66668701,53.50012207,36.1068001,1.0,2.80714464,19.2173004,-49.3908005,247661.0,79.7501984,195.3000031
14.998,16.0,0.0275,607.23,2803.67,2954.19,339.75,70.91191719,44.0,201.92,99.66668701,53.50012207,37.5670013,3.0,1.05845642,-217.14999390000003,-54.6099014,73673.70313,-48.303298999999996,1326.589966
19.999000000000002,20.0,0.028899999,1141.13,1617.19,1141.46,518.86,3.8078865530000003,51.00999829999999,154.44,-105.33331299999999,39.50012207,86.76499940000001,4.0,1.12736809,38.7809982,-60.804199200000006,82930.79688,-97.97109990000001,3029.699951
14.995999999999999,15.0,-0.0151,1689.23,2590.56,1806.35,1932.32,5.700877126,49.590000200000006,30.0,148.66668700000002,-36.5,84.0697021,6.0,1.39057004,76.3373032,-47.289798700000006,56092.60156,105.47399899999999,1434.910034
11.001,11.0,-0.0017,828.1,947.28,1418.6,897.34,8.514693183,35.6500015,469.83,5.666687012000001,31.50012207,75.58609770000001,6.0,1.37240458,55.2924995,-31.0604,161527.0,65.3044968,156.6329956
10.49,11.01,0.049899999,1355.65,3965.8,4681.16,2104.69,70.1034927,43.0,1351.87,84.66668701,71.50012207,49.3849,2.0,1.8750913,-93.8641968,-29.1219006,234802.0,91.72200009999999,70.0
19.996,20.0,0.057300000999999996,3117.68,771.23,1848.95,1066.16,41.0182886,51.0800018,1257.73,70.66668701,41.50012207,68.49430079999999,3.0,1.4276153999999999,-114.8339996,-44.8978996,118584.0,-97.62200159999999,2650.340088
12.998,13.0,0.020500001,2743.58,2225.36,2525.22,1735.77,37.476659399999996,40.7000008,2162.67,54.66668701,56.50012207,40.6715012,1.0,2.64087701,-121.37200159999998,-33.6706009,265526.0,63.5946007,139.3339996
19.002,12.0,-0.0147,703.87,589.46,1395.37,219.2,11.51086443,33.0,150.31,-120.33331299999999,51.50012207,76.6324005,3.0,1.04480875,-178.05499269999999,-37.20299910000001,200499.0,2.05024,1334.079956
15.0,15.0,0.013999999999999999,1001.84,2152.28,2157.62,406.52,68.93837828,43.0,635.51,109.66668700000001,44.50012207,43.729599,6.0,0.85693276,3.6572001000000003,-35.0060997,81544.20313,-36.4948006,908.0230103
21.997,24.0,-0.0056,1660.67,289.69,702.82,866.63,52.5023809,75.3399963,112.66,91.66668701,29.50012207,94.6796036,3.0,0.78398114,-86.8727036,-87.3216019,128671.0,-386.0419922,4575.209961
10.0,10.0,-0.048599999000000005,121.2,1354.3,316.88,156.54,2.915475947,33.0,157.94,-115.33331299999999,30.50012207,47.0374985,12.0,0.46517307,128.5570068,-32.469101,49910.0,121.2450027,1010.76001
11.998,13.0,-0.026000001000000002,525.92,1958.77,2361.68,874.43,10.79351657,36.3499985,523.81,-6.333312987999999,30.50012207,77.3703995,3.0,1.21737933,40.0973015,-34.5321999,88392.89844,72.41010279999999,1339.430054
14.997,15.0,-0.036600001,557.77,2517.12,2557.04,432.77,71.30568000000001,45.0,442.87,109.66668700000001,48.50012207,69.2261963,6.0,0.72025526,-31.1184006,-45.081199600000005,71693.20313,-95.28130340000001,1719.339966
12.498,13.0,-0.0084,1327.65,1195.69,2318.76,860.32,17.39252713,40.1100006,989.81,-116.33331299999999,60.50012207,84.4769974,1.0,2.8134501,-18.1222,-38.737899799999994,272631.0,93.0535965,216.7649994
11.995999999999999,12.0,0.0049,2019.4,2717.93,2377.11,2176.15,5.700877126,33.959999100000005,122.52,144.66668700000002,-32.5,83.444397,4.0,1.52591789,-36.6080017,-30.335699100000003,165761.0,141.55499269999999,99.39409640000001
16.005,16.0,0.0306,2268.88,1586.29,1463.93,1326.84,13.94632568,43.029998799999994,504.29,19.66668701,53.50012207,50.19079970000001,2.0,2.26273632,67.3738022,-32.3483009,238608.0,75.95099640000001,100.4499969
18.995,12.0,-0.0096,698.27,691.28,1702.66,389.88,12.10371844,39.0,494.84,-122.33331299999999,55.50012207,49.012100200000006,4.0,1.34691274,152.4389954,-37.160598799999995,234774.0,2.0734798999999997,1145.800049
14.995999999999999,15.0,0.019200001,1677.36,2610.13,3645.66,1398.82,60.91387363,39.0,1164.26,81.66668701,57.50012207,57.2947998,2.0,1.6556355999999999,-22.0221996,-37.3981018,88207.60156,78.3410034,115.02200320000001
15.998,16.0,0.0102,1041.75,875.96,1523.23,533.53,9.617692031,49.9799995,230.49,-115.33331299999999,52.50012207,56.987300899999994,2.0,1.70648193,-181.90800480000001,-41.495700799999995,221133.0,-8.0672302,1128.52002
10.497,11.0,-0.075199999,1681.05,574.13,3021.34,277.12,14.15980226,33.4700012,827.26,-146.33331299999998,64.50012207,84.7778015,6.0,1.07499492,-8.3060598,-30.318000800000004,51262.5,96.9281006,338.8059998
18.995,20.01,0.029999999,2014.97,1437.99,2354.33,827.23,53.5023364,46.5,464.26,83.66668701,44.50012207,38.956600200000004,3.0,1.40003943,10.0591002,-44.4325981,118335.0,-111.34899899999999,1542.430054
16.000999999999998,17.0,0.025599999,1703.98,1503.6,1914.8,1029.42,9.300537619,39.00999829999999,867.71,-105.33331299999999,51.50012207,58.0575981,2.0,2.25381851,184.3249969,-37.543800399999995,259641.0,72.1917038,525.21698
14.995999999999999,16.0,-0.017200001,3014.33,2739.27,2857.86,2584.45,24.13503677,40.25,1268.37,-78.33331299,45.50012207,33.626098600000006,2.0,1.95907605,-126.65100100000001,-39.3116989,172125.0,78.90080259999999,484.3619995
8.997,10.0,0.0051,1475.88,1561.57,1533.39,1118.85,61.58327695,34.0,57.74,112.66668700000001,35.50012207,59.3594017,6.0,1.11168265,-37.576198600000005,-40.6273994,50328.39844,27.557899499999998,915.7269897
10.5,10.995999999999999,-0.0372,515.33,345.6,1150.02,99.5,8.746427842000001,34.8499985,180.54,-122.33331299999999,50.50012207,68.1470032,6.0,0.88464749,-137.1929932,-44.2952995,74771.70313,-17.1264,1676.729981
17.503,17.0,0.029100001,2156.32,1901.32,1809.86,1717.72,20.26079959,45.1500015,808.81,26.66668701,55.50012207,34.902500200000006,1.0,2.86046243,114.3560028,-49.7299004,213341.0,80.864502,156.3919983
20.503,21.0,0.0704,1372.42,22.46,267.67,648.0,55.70008977,45.159999799999994,253.44,95.66668701,27.50012207,61.0,3.0,0.99743652,101.5810013,-33.4109993,66209.60156,-54.551899,113.4349976
14.002,14.0,-0.0149,1695.99,1785.29,2212.14,254.23,0.7071067809999999,38.5,1383.25,5.666687012000001,22.50012207,53.14440160000001,6.0,1.45819175,28.776699100000005,-41.566600799999996,67682.79688,25.7963009,1124.410034
9.998,10.0,-0.0007,1087.45,1265.59,1186.86,909.08,55.91511424,32.0,32.45,118.66668700000001,34.50012207,66.3098984,5.0,0.70601249,113.1429977,-34.899299600000006,88383.89844,120.82700349999999,37.8768997
17.998,16.0,0.039799998999999996,1174.33,1807.87,1880.82,580.76,69.09775684,47.0,574.66,103.666687,43.50012207,40.7098999,6.0,0.88566887,12.239100500000001,-44.7210999,91777.10156,-115.3130035,1521.27002
10.998,11.0,0.0119,2711.87,1185.16,1824.09,1012.14,33.20391543,37.4500008,1595.57,58.66668701,39.50012207,56.117099800000005,4.0,1.36933601,0.71275,-35.1156006,136105.0,67.1984024,84.42160030000001
14.995,16.01,-0.023,3054.12,2841.24,2963.49,2663.5,24.05202694,39.0600014,1402.71,-77.33331299,46.50012207,31.9787006,2.0,1.9724462,-76.9605026,-38.808399200000004,205454.0,77.93360140000001,345.7309875
10.998,10.0,-0.0101,1259.22,514.29,221.21,224.26,40.92065493,33.0,165.68,103.666687,-1.5,109.0179977,6.0,1.2810123,-8.80867,-26.185100600000002,58064.30078,178.63900759999999,33.787998200000004
10.8,17.004,-0.012,649.91,467.19,1180.54,201.51,10.51189802,33.0200005,44.56,-120.33331299999999,50.50012207,75.9144974,6.0,0.98339623,-174.9779968,-39.1581001,108092.0,-3.98576,1381.349976
10.999,10.0,-0.019300001,477.44,1653.64,2063.24,1076.61,12.74754878,34.340000200000006,387.59,-3.3333129880000003,31.50012207,74.0218964,6.0,1.27691519,-33.0180016,-27.6788006,45546.80078,45.6212006,1069.02002
11.998,12.0,-0.0024,2322.41,1009.86,1877.28,1268.43,24.78911051,35.50999829999999,1628.21,126.66668700000001,-19.5,54.376701399999995,2.0,2.44879866,-62.4623985,-33.01829910000001,265446.0,110.7350006,270.677002
11.0,10.0,-0.030200001,562.41,1104.59,1544.57,1011.57,10.12422837,35.459999100000005,617.65,2.6666870119999997,32.50012207,80.28859709999999,6.0,1.20073605,94.728302,-36.9028015,73720.89844,53.8334007,621.9650268999999
18.998,12.0,-0.0046,699.32,861.12,1116.7,713.46,7.516648189,37.00999829999999,44.39,-103.333313,27.50012207,73.43360140000001,5.0,0.62259477,59.992099800000005,-38.9117012,68422.29688,3.83986,1310.859985
13.0,13.0,0.033599999,808.85,454.25,158.66,157.71,9.617692031,41.0,119.87,-77.33331299,-1.5,64.7055969,3.0,1.57811689,-3.49669,-37.7521019,108529.0,48.331798600000006,505.8009949
12.999,13.0,0.0211,2608.47,1705.55,2595.6,1351.41,24.90983741,41.0,1478.54,-55.33331299,-29.5,44.083301500000005,4.0,1.41317654,-9999.0,-32.0840988,110792.0,127.20800020000001,124.3219986
9.004,9.0,0.021,2787.63,1425.64,1713.19,935.57,28.2931087,36.9000015,1354.22,47.66668701,50.50012207,50.7896004,1.0,2.76778793,-69.50050350000001,-37.733501399999994,190887.0,60.6483002,48.7036018
17.002,17.0,0.023600001000000002,2121.81,2233.07,2206.52,1579.68,12.509996000000001,41.1300011,101.67,-92.33331299,36.50012207,41.481098200000005,3.0,1.81947362,-222.6139984,-36.6197014,245167.0,108.7399979,208.18800349999998
15.997,15.0,0.029999999,1980.79,1936.35,1819.38,1650.35,16.80773631,45.8800011,820.3,22.66668701,56.50012207,44.950199100000006,1.0,2.9068625,-7.503889999999999,-39.4462013,254678.0,109.2320023,87.50769809999998
13.003,13.0,0.0134,2094.86,3083.41,3344.18,2539.47,45.3927307,44.6300011,2084.72,57.66668701,64.50012207,44.4642982,1.0,2.37629318,-13.711600299999999,-28.0904999,233908.0,73.01550290000002,137.71099850000002
10.004,10.0,-0.0032,2053.08,1384.48,1221.1,936.01,7.64852927,32.3600006,74.35,14.66668701,51.50012207,66.822998,6.0,1.45011842,-99.7511978,-34.898201,98174.79688,104.73500059999999,125.73899840000001
9.999,10.0,-0.0189,872.43,1449.75,1537.96,669.6,10.12422837,27.7800007,198.08,-1.3333129879999999,43.50012207,74.0537033,4.0,1.21850073,-14.694899599999998,-31.2399006,103242.0,111.913002,104.90000149999999
15.998,8.0,-0.0077,2219.98,995.63,8.81,329.36,16.68831927,28.3299999,230.11,173.66668700000002,-41.5,56.539299,4.0,1.65205753,-9999.0,-29.0559006,163722.0,168.3860016,338.19500730000004
13.995,14.0,-0.012,1274.14,1646.09,2121.72,544.31,4.301162634,40.0,1184.97,2.6666870119999997,25.50012207,108.78700259999998,4.0,1.81378055,-11.507800099999999,-39.7667999,92952.89844,48.810199700000005,358.0220032
15.001,14.0,0.0156,1954.01,2866.28,3847.12,1792.63,58.14206739,38.0,1577.27,77.66668701,59.50012207,61.3284988,2.0,1.7234267,6.4334202000000005,-37.4667015,205166.0,81.92359920000001,89.53859709999999
10.999,10.0,-0.021199999,192.95,194.8,31.06,737.22,17.6776695,39.56999969,116.92,-70.33331299,9.50012207,104.791,4.0,1.7468063000000003,-31.591299100000004,-27.567699400000002,212996.0,93.6910019,900.0
10.8,16.997,-0.0482,717.74,618.95,698.92,354.63,11.06797181,41.0,6.19,-100.333313,22.50012207,70.9681015,5.0,0.37822637,-26.478200899999997,-41.8250999,66132.79688,0.701858,1459.619995
11.5,11.5,-0.0244,608.26,531.1,601.15,138.11,7.516648189,32.7700005,34.77,-119.33331299999999,43.50012207,84.6551971,5.0,0.32266018,-187.3150024,-37.075401299999996,63372.30078,-13.0218,1305.890015
15.995999999999999,17.0,0.0126,954.5,2582.86,2869.94,493.84,66.30610832,49.99000170000001,226.13,94.66668701,52.50012207,44.2722015,6.0,0.87362432,-219.9369965,-41.21739960000001,70917.10156,-71.7104034,1474.189941
10.001,10.0,-0.0065,846.55,961.25,908.24,850.48,55.26753116,33.2299995,349.66,117.66668700000001,31.50012207,63.8807983,5.0,0.79481655,3.6485901,-31.2556,61188.30078,107.63200379999999,10.8135004
13.995999999999999,14.0,-0.0197,1669.14,1672.41,1602.38,859.26,65.68485366,42.5,177.09,109.66668700000001,38.50012207,65.2937012,6.0,1.30996096,44.765701299999996,-36.2098999,75737.70313,-57.9025993,1228.790039
15.0,14.0,0.011000000000000001,1613.04,2734.93,3717.77,1398.03,62.32575712,39.0,1171.99,83.66668701,58.50012207,53.57910160000001,2.0,1.65848887,-57.6786003,-39.6299019,84352.60156,61.68460079999999,75.2701035
15.001,15.0,0.032400001,2407.92,1875.33,2059.67,1495.19,27.57716447,46.4399986,1347.34,38.66668701,55.50012207,41.273498499999995,1.0,2.82161331,978.3480225,-35.9370995,276225.0,89.6520004,137.673996
9.501,10.0,-0.0244,1700.69,1285.57,1095.94,665.29,3.5355339060000004,30.3400002,80.8,10.66668701,49.50012207,75.01689909999999,6.0,1.29689121,-30.773199100000003,-33.71680070000001,45655.0,94.5988998,402.8640137
15.003,14.0,0.022299998999999997,2126.13,1588.64,1588.26,1927.34,24.50510151,38.0,1628.81,-56.33331299,-3.5,49.8889999,1.0,2.21330023,46.8275986,-35.5115013,236997.0,108.10199740000002,83.6292038
9.498,12.0,0.0341,1418.78,2815.25,4532.1,1992.62,40.6509514,40.0,246.84,-89.33331299,78.50012207,52.0823,2.0,2.2396126,-65.73680110000001,-28.393199900000003,189132.0,57.142299699999995,493.0
17.503,17.0,-0.0125,2498.97,1513.9,2661.82,1443.98,48.21306877,48.430000299999996,1402.19,73.66668701,48.50012207,43.477001200000004,4.0,1.61416256,-29.2327003,-39.0365982,78682.79688,-8.4968004,771.9689941
18.996,12.0,0.033100002,2228.46,855.13,1174.51,366.65,23.37733946,40.8800011,791.44,45.66668701,45.50012207,61.9303017,2.0,1.56396151,-209.43699650000002,-36.989399,176028.0,82.4661026,-0.371288
13.002,12.0,-0.0012,103.36,2210.12,3930.83,1817.12,72.68080902,29.0,44.72,134.66668700000002,70.50012207,49.5555992,4.0,1.67750442,49.5069008,-35.7943001,102506.0,97.1989975,215.7339935
10.8,16.998,-0.021600001,778.14,377.03,2075.5,88.02,7.106335202,35.7000008,1062.56,-130.33331299999998,58.50012207,92.6840973,6.0,0.86298251,-77.53849790000001,-37.1203995,56624.69922,18.6592007,1251.050049
18.004,16.0,0.038400002,601.23,853.75,89.04,805.97,56.73182528,37.0,461.42,101.666687,17.50012207,50.9510002,5.0,0.84245002,-105.32700349999999,-35.9387016,49415.80078,63.49779889999999,539.6480102999999
17.502,17.0,-0.0017,2697.46,1529.89,2615.72,1522.3,46.30874647,47.6500015,1615.08,70.66668701,48.50012207,46.92750170000001,2.0,1.73428023,-98.8576965,-33.791000399999994,106699.0,35.0569,411.618988
9.997,11.0,-0.023499999,447.63,190.75,1774.39,109.88,4.7434163,29.32999992,915.68,-131.33331299999998,55.50012207,85.7358,5.0,0.77554,-110.3929977,-27.513799699999996,49371.5,129.220993,209.0
15.001,15.0,0.015900001,2068.28,1843.16,2126.34,1144.62,11.85326959,44.2700005,1072.96,-100.333313,49.50012207,67.4694977,2.0,2.72772717,-102.8209991,-39.0112991,202007.0,81.7143021,454.81698610000007
17.002,17.0,0.0274,2252.5,1981.77,1985.77,1688.01,25.10975906,44.3100014,998.91,31.66668701,55.50012207,37.236599,1.0,2.90664291,278.39001460000003,-47.694000200000005,265950.0,78.9486008,173.1929932
10.002,10.0,-0.0265,64.09,191.74,765.64,44.21,44.300113700000004,30.0,57.72,130.66668700000002,32.50012207,198.951,5.0,0.77651,55.6460991,-26.0403996,124193.0,188.74499509999998,150.0
4.5,5.0,0.022700001,1552.99,2572.96,4379.46,1900.66,35.7840729,36.0,390.48,-101.333313,78.50012207,56.1673,2.0,2.12767,-28.586900699999997,-20.5209999,153818.0,94.1093979,118.0
