thickness_upper_crust,thickness_middle_crust,upper_mantle_density_anomaly,d_2_ridge,d_2_trench,d_2_trans_ridge,d_2_volcano,d_2_hotspot,thickness_crust,d_2_young_rift,lon,lat,upper_mantle_vel_structure,age,magnetic_anomaly,depth_to_moho,lithos_asthenos_bdry,bougeur_gravity_anomaly,topography
1.29,1.29,-0.042100001,345.82,1088.22,18.69,597.38,3071.587321363869,8.2,276.78,-48.5,-60.5,11.0,0.954951,26.4857635498,-17.140155,18719.22302,367.828918457,-2363
1.59,1.59,-0.056000002,397.12,1142.41,21.91,642.91,3016.7477239454206,10.0,320.88,-47.5,-60.5,11.0,0.954951,26.5615673065,-17.485847,18976.66168,357.748687744,-2187
3.49,3.38,-0.0748,448.99,1102.45,22.67,689.35,2961.8629871261783,11.06,366.53,-46.5,-60.5,11.0,0.954951,25.7578678131,-19.119267,19102.32925,347.143249512,-1234
3.57,3.47,-0.078400001,501.26,1048.35,18.16,736.52,2906.943756172796,11.41,414.02,-45.5,-60.5,11.0,0.954951,25.7637901306,-19.605093,19198.23265,341.794464111,-1919
0.71,1.41,-0.063100003,553.79,994.18,11.01,784.28,2852.001202602498,7.98,462.77,-44.5,-60.5,11.0,0.954951,29.082403183,-17.12359,19391.00838,344.429382324,-2314
0.72,1.58,-0.046,606.53,939.96,7.63,817.63,2797.0470770398765,7.98,512.42,-43.5,-60.5,11.0,0.954951,35.6450653076,-13.293439999999999,19562.29591,352.807495117,-2837
0.74,1.61,-0.048599999000000005,659.39,885.69,3.11,829.25,2742.093768056719,8.0,562.71,-42.5,-60.5,11.0,0.954951,41.7083625793,-12.443822,20034.70039,362.066589355,-2863
0.7,1.56,-0.07010000200000001,642.79,831.36,15.1,835.33,2687.154367762427,7.66,613.48,-41.5,-60.5,11.0,0.954951,42.4438018799,-16.360682,20639.186859999998,368.762908936,-3185
0.68,1.5,-0.079099998,588.09,776.98,22.99,811.15,2632.2427450202226,7.47,664.61,-40.5,-60.5,5.0,0.954951,36.4278450012,-21.038443,22240.81993,372.421508789,-2517
1.28,1.28,-0.072499998,533.35,722.57,28.11,758.18,2577.373627287372,8.24,716.01,-39.5,-60.5,5.0,2.05025,26.3961162567,-21.887801,24605.54123,373.864379883,-2433
1.28,1.29,-0.06219999900000001,478.59,668.11,34.33,705.68,2522.5626922184933,8.31,767.62,-38.5,-60.5,10.0,2.05025,16.1966323853,-20.424703,29713.86147,373.587371826,-2890
0.75,1.66,-0.071199998,423.81,613.61,39.76,653.76,2467.826670331867,8.19,819.38,-37.5,-60.5,10.0,2.05025,7.79691028595,-21.092803,35051.79596,372.68927002,-2111
0.7,1.52,-0.08500000099999999,369.01,559.08,44.64,602.59,2413.1834602218814,7.4,871.25,-36.5,-60.5,11.0,2.05025,0.910908997059,-23.549801000000002,32291.877749999996,373.496795654,-1737
0.68,1.51,-0.08560000400000001,314.19,504.52,48.65,552.35,2358.6522580091278,7.19,923.22,-35.5,-60.5,11.0,2.05025,-4.58096694946,-23.955191,29436.49101,377.703338623,-2014
0.67,1.46,-0.073200002,259.38,449.93,16.48,503.31,2304.2537029553305,6.93,975.24,-34.5,-60.5,11.0,2.17241,-7.62030601501,-22.130330999999998,25941.905980000003,384.425354004,-2648
0.69,1.53,-0.0669,204.58,395.33,16.77,455.82,2250.010041435739,7.12,1027.3,-33.5,-60.5,11.0,2.24627,-7.76252508163,-21.335313,22877.33841,391.678985596,-2774
0.7,1.54,-0.070299998,149.84,340.71,20.06,410.37,2195.945311758329,7.19,1079.39,-32.5,-60.5,11.0,2.24627,-5.92836618423,-21.796879999999998,23138.04436,398.583099365,-2019
0.7,1.52,-0.06859999900000001,95.25,286.08,17.34,367.63,2142.085552647695,7.13,1131.48,-31.5,-60.5,11.0,2.24627,-3.81146645546,-20.00088,23796.48781,405.177429199,-2172
0.74,1.62,-0.056000002,41.49,231.44,15.26,327.01,2088.459038570732,7.57,1183.57,-30.5,-60.5,11.0,2.24627,-2.49239373207,-17.686301999999998,27018.5833,410.336853027,-2432
0.7,1.53,-0.050999999,20.06,176.85,14.1,290.82,2035.0965454668415,7.12,1235.64,-29.5,-60.5,11.0,2.24627,-2.73891687393,-16.422749,29969.5015,412.208648682,-2622
0.7,1.52,-0.06610000099999999,59.5,122.31,12.06,262.05,1982.0316508492208,7.08,1287.69,-28.5,-60.5,11.0,2.24627,-4.56099796295,-16.578154,30433.301929999998,411.03994751,-2692
0.73,1.63,-0.082000002,106.3,68.09,7.3,244.37,1929.3010726505886,7.53,1339.71,-27.5,-60.5,11.0,2.24627,-7.50539541245,-19.209021,30513.25417,410.503387451,-2043
0.75,1.65,-0.094800003,158.54,17.34,9.08,241.13,1876.9450515720146,7.72,1391.68,-26.5,-60.5,11.0,2.24627,-10.1542072296,-19.16853,30770.52116,415.676513672,-3339
0.71,1.54,-0.05979999900000001,212.24,15.88,33.47,252.3,1825.0077820189397,7.43,1443.6,-25.5,-60.5,11.0,2.3835,-11.0737066269,-16.161821,30617.22755,428.69619751,-4645
0.7,1.55,-0.032099999,266.5,56.53,41.84,275.16,1773.5378969160304,7.93,1495.47,-24.5,-60.5,11.0,2.3835,-9.57785224915,-11.625086999999999,28704.86259,446.795715332,-4547
0.69,1.52,-0.025,216.58,103.1,54.57,306.61,1722.5890116968108,7.7,1547.27,-23.5,-60.5,11.0,2.3835,-5.66325235367,-9.165925,25820.85228,463.848693848,-4058
0.67,1.48,-0.0319,162.98,152.33,35.16,344.19,1672.2203324423479,6.9,1599.01,-22.5,-60.5,11.0,2.3835,-0.39857390523,-9.828183000000001,24534.35135,474.554992676,-4168
0.7,1.55,-0.037099998,110.28,202.6,68.41,386.13,1622.49733232209,7.17,1650.67,-21.5,-60.5,11.0,2.3835,4.42053031921,-11.667314,22738.9698,477.496398926,-4110
0.7,1.55,-0.041900001,60.91,252.05,38.52,431.2,1573.492498929429,7.13,1694.42,-20.5,-60.5,11.0,2.3835,6.92282772064,-13.281820999999999,22559.74007,475.268615723,-3857
0.7,1.55,-0.0495,24.42,303.06,34.82,478.55,1525.2861524800583,7.13,1705.1,-19.5,-60.5,11.0,2.3835,5.59880638123,-12.744696000000001,22104.303359999998,472.117034912,-3634
0.73,1.6,-0.046999998,29.05,355.04,68.27,527.6,1476.3074392598153,7.38,1716.62,-18.5,-60.5,11.0,2.3835,0.174528986216,-13.265047000000001,22861.562729999998,471.220306396,-3441
0.7,1.53,-0.035100002000000005,69.15,407.17,118.59,577.92,1424.856054090553,7.07,1728.95,-17.5,-60.5,11.0,2.3835,-7.76631259918,-13.536982,23240.95345,473.829620361,-3657
0.75,1.65,-0.0261,121.54,459.57,171.52,629.22,1373.9869385564155,7.52,1742.07,-16.5,-60.5,11.0,2.07907,-15.1554307938,-12.420509,22978.67584,479.13684082,-3808
0.71,1.58,-0.0244,163.97,512.5,225.2,681.27,1323.7790522572777,7.17,1755.97,-15.5,-60.5,11.0,2.07907,-19.6336154938,-11.948045,22318.12859,485.683227539,-4009
0.71,1.56,-0.0255,189.0,565.97,279.2,733.92,1274.3222286657308,7.1,1770.61,-14.5,-60.5,11.0,2.07907,-20.9197292328,-11.646234,23033.18405,492.223968506,-4202
0.74,1.61,-0.021600001,225.44,619.82,333.35,787.02,1225.7188811611238,7.35,1785.98,-13.5,-60.5,11.0,2.07907,-20.3555831909,-10.458917,23381.015779999998,498.044006348,-4370
0.73,1.6,-0.0142,251.72,673.97,387.58,840.5,1178.0859411814588,7.3,1802.06,-12.5,-60.5,11.0,2.07907,-19.3696956635,-11.477992,25021.945949999998,502.803253174,-4586
0.74,1.63,-0.0104,259.89,728.32,441.85,894.27,1131.5570267838043,7.4,1818.83,-11.5,-60.5,11.0,2.07907,-19.6769561768,-11.546754,26130.78499,506.476623535,-4750
0.71,1.55,-0.012,263.41,782.82,496.14,948.27,1086.284815539311,7.11,1836.25,-10.5,-60.5,11.0,2.07907,-22.490530014,-10.766934,27401.47209,509.188079834,-4608
0.69,1.52,-0.0132,269.19,837.44,550.43,995.33,1042.4435558456225,7.01,1854.31,-9.5,-60.5,11.0,2.07907,-27.6969490051,-10.209746,28134.477619999998,511.029968262,-4840
0.7,1.54,-0.011,279.48,892.15,604.71,1030.23,1000.2315892322605,7.15,1872.98,-8.5,-60.5,10.0,2.11036,-33.0036506653,-10.809708,28797.037119999997,512.131958008,-4956
0.72,1.57,-0.0098,286.45,946.9,658.97,1055.38,959.8736663561791,7.3,1892.24,-7.5,-60.5,10.0,2.11036,-35.4607429504,-9.546686,29083.202360000003,512.836364746,-5094
0.67,1.5,-0.0116,293.13,1001.67,713.2,1071.68,921.6227158883893,6.93,1912.07,-6.5,-60.5,11.0,2.11036,-32.9841194153,-9.370536999999999,29560.15968,513.535583496,-5241
0.68,1.5,-0.0136,305.15,1056.38,767.4,1088.77,885.760568772823,7.02,1932.44,-5.5,-60.5,11.0,2.11036,-25.9888744354,-9.960124,29680.347439999998,514.479370117,-5163
0.68,1.49,-0.012,325.83,1111.15,821.57,1106.77,852.5969637254609,7.04,1953.33,-4.5,-60.5,11.0,2.11036,-17.4838695526,-10.223988,30870.67795,515.814453125,-5136
0.66,1.46,-0.0101,354.54,1165.94,875.69,1125.78,822.4660000266183,6.96,1974.73,-3.5,-60.5,11.0,2.11036,-11.2708892822,-10.490069,31762.18033,517.672180176,-5143
0.66,1.43,-0.0082,389.52,1220.75,929.77,1145.94,795.7191314411932,6.93,1996.6,-2.5,-60.5,10.0,2.11036,-10.9482517242,-10.190233000000001,34086.46011,519.87109375,-5230
0.66,1.44,-0.0068,429.2,1275.56,983.8,1167.38,772.7139181180462,7.0,2018.93,-1.5,-60.5,10.0,2.11036,-16.7529335022,-9.480915,36191.276549999995,522.036621094,-5264
0.65,1.42,-0.0046,472.42,1330.37,1037.77,1190.24,753.798195625221,6.95,2041.7,-0.5,-60.5,10.0,2.11036,-24.623085022,-9.190741000000001,39868.45016,523.806762695,-5336
0.75,1.63,-0.0043,518.28,1385.07,1091.68,1214.67,739.2901625597834,7.93,2064.88,0.5,-60.5,10.0,1.96234,-28.8671035767,-9.396604,43394.51218,525.073547363,-5374
0.74,1.63,-0.0061,564.45,1439.69,1145.54,1240.8,729.4560701937012,7.96,2088.45,1.5,-60.5,7.0,1.96234,-27.0102653503,-9.379367,47262.866969999995,525.932495117,-5340
0.74,1.62,-0.0066,591.35,1494.26,1199.33,1268.74,724.4884295278694,8.0,2112.06,2.5,-60.5,7.0,1.96234,-21.3204803467,-9.021073,51078.35007,526.645385742,-5306
0.73,1.62,-0.0039,617.61,1548.76,1253.06,1298.58,724.4884295278694,8.0,2135.47,3.5,-60.5,7.0,1.96495,-17.2618961334,-8.767708,54455.26886,527.493530273,-5322
0.73,1.62,-0.0004,648.13,1603.2,1306.71,1330.36,729.4560701937012,8.02,2158.66,4.5,-60.5,7.0,1.96495,-16.9607563019,-8.677538,57804.653170000005,528.402160645,-5310
0.74,1.63,0.0004,666.63,1657.55,1360.28,1364.1,739.2901625597834,8.04,2181.73,5.5,-60.5,7.0,1.94501,-17.2985019684,-8.737198,59563.69019,529.061340332,-5331
0.75,1.65,-0.0011,669.35,1711.83,1413.78,1399.76,739.2901625597834,8.03,2205.13,6.5,-60.5,7.0,1.94501,-15.4895534515,-8.928455,61241.79839999999,529.352294922,-5303
0.75,1.67,-0.0022,677.32,1766.03,1467.2,1437.28,729.4560701937012,8.08,2228.85,7.5,-60.5,7.0,1.9414,-12.9207191467,-8.908664,61743.598939999996,529.537963867,-5269
0.67,1.47,-0.0032,690.36,1820.13,1520.53,1476.56,724.4884295278694,7.16,2252.86,8.5,-60.5,7.0,1.9414,-12.6367168427,-8.606114,62167.503359999995,530.130310059,-5256
0.67,1.47,-0.0045,708.18,1874.14,1573.77,1517.46,724.4884295278694,7.06,2277.16,9.5,-60.5,7.0,1.9516,-15.0302038193,-8.595741,62910.57205,531.586303711,-5227
0.68,1.5,-0.0042,718.63,1928.05,1626.92,1559.86,729.4560701937012,7.04,2301.72,10.5,-60.5,7.0,1.9516,-17.4810333252,-9.024065,63412.26578,534.004516602,-5169
0.7,1.56,-0.0022,733.28,1981.86,1679.97,1603.59,739.2901625597834,7.25,2326.54,11.5,-60.5,7.0,1.97502,-18.7508468628,-9.144602,63649.65057,536.948669434,-5066
0.72,1.57,0.0,752.41,2035.57,1732.93,1648.53,753.798195625221,7.3,2351.59,12.5,-60.5,7.0,1.97502,-19.6500854492,-8.788480999999999,63749.359130000004,539.494567871,-5071
0.72,1.58,0.0008,775.68,2089.16,1785.78,1677.71,772.7139181180462,7.25,2376.86,13.5,-60.5,7.0,1.95916,-21.105682373,-8.696268,63526.03912,540.57220459,-5224
0.73,1.6,0.0012,802.74,2142.64,1838.53,1685.15,795.7191314411932,7.29,2390.74,14.5,-60.5,7.0,1.95916,-23.4101448059,-8.899069,63361.4769,539.65612793,-5283
0.71,1.57,0.0025,833.19,2196.0,1891.17,1693.81,822.4660000266183,7.37,2355.18,15.5,-60.5,7.0,2.0148,-25.6572761536,-8.789602,63702.95334,537.202026367,-5227
0.7,1.54,0.0037,866.68,2249.23,1943.7,1703.62,852.5969637254609,7.45,2319.68,16.5,-60.5,7.0,2.0148,-24.747800827,-8.626434,64129.882809999996,534.390014648,-5061
0.78,1.73,0.0029,866.12,2302.34,1996.11,1714.5,885.760568772823,8.41,2284.28,17.5,-60.5,9.0,2.0027,-17.9815979004,-9.037253999999999,66202.59857,532.424133301,-4981
0.78,1.71,-0.0009,857.5,2355.32,2048.4,1726.4,921.6227158883893,8.4,2248.97,18.5,-60.5,9.0,2.0027,-6.12469863892,-9.469339999999999,68378.82996,531.945556641,-4961
0.76,1.68,-0.0064,841.15,2408.16,2100.57,1739.28,959.8736663561791,8.17,2213.78,19.5,-60.5,9.0,1.98013,6.79747915268,-9.152716999999999,70360.01587,532.86907959,-5081
0.74,1.63,-0.0107,819.21,2460.87,2152.62,1737.35,1000.2315892322605,8.0,2178.71,20.5,-60.5,9.0,1.98013,16.2388973236,-8.577639999999999,72291.24451,534.537231445,-5153
0.72,1.58,-0.0114,801.2,2513.43,2204.53,1731.88,1042.4435558456225,7.87,2143.79,21.5,-60.5,9.0,2.02708,21.2877445221,-8.418325999999999,72535.04181,536.14654541,-5226
0.72,1.59,-0.0079,787.4,2565.8,2256.32,1727.49,1086.284815539311,8.01,2109.03,22.5,-60.5,9.0,2.02708,25.1630458832,-8.330337,73517.79938,537.269165039,-5231
0.7,1.55,0.0,778.04,2617.81,2307.96,1724.18,1131.5570267838043,8.03,2074.45,23.5,-60.5,9.0,2.0932,30.3427009583,-8.060203,77297.38617,538.1171875,-5260
0.72,1.57,0.0058,773.27,2669.62,2359.47,1721.96,1178.0859411814588,8.24,2036.45,24.5,-60.5,9.0,2.0932,34.8625144958,-7.824298,81959.24377,539.304016113,-5119
0.69,1.51,0.0068,773.19,2721.28,2410.84,1720.85,1225.7188811611238,8.08,1992.06,25.5,-60.5,9.0,2.17403,34.7987442017,-7.499177,81848.40393,541.243774414,-5257
0.68,1.49,0.0068,777.79,2772.77,2462.06,1720.87,1274.3222286657308,8.08,1947.69,26.5,-60.5,9.0,2.17403,29.1792945862,-7.2793399999999995,82682.70111,543.631347656,-5252
0.68,1.5,0.008,787.0,2824.09,2513.13,1722.06,1323.7790522572777,8.13,1903.34,27.5,-60.5,9.0,2.23652,20.7729701996,-6.913647999999999,81372.54333999999,545.549377441,-5259
0.67,1.48,0.011,800.64,2875.24,2564.04,1724.45,1373.9869385564155,8.12,1858.96,28.5,-60.5,9.0,2.23652,11.7744703293,-6.779917,81409.92737,546.133972168,-5268
0.76,1.66,0.0137,818.5,2926.18,2614.8,1728.06,1424.856054090553,9.08,1813.93,29.5,-60.5,9.0,2.205,3.3132045269,-6.958608,79842.52167,545.359985352,-5272
0.74,1.63,0.0122,840.31,2976.91,2665.41,1732.94,1476.3074392598153,9.1,1768.45,30.5,-60.5,9.0,2.205,-4.67292881012,-7.213678,79013.89313,544.016113281,-5232
0.73,1.6,0.006999999999999999,865.76,3027.46,2715.84,1739.13,1528.2715222820934,9.02,1722.65,31.5,-60.5,9.0,2.34295,-11.6484241486,-7.2550539999999994,76163.85651,543.214416504,-5238
0.74,1.62,0.0023,892.11,3077.81,2766.11,1746.66,1544.3947984872198,8.95,1676.21,32.5,-60.5,9.0,2.34295,-16.1503562927,-7.045683,74292.14478,543.516662598,-5226
0.65,1.43,0.0009,913.76,3127.98,2816.21,1755.56,1530.6878910972114,7.91,1629.4,33.5,-60.5,9.0,2.30337,-16.8631782532,-6.820905000000001,72753.05176,544.755859375,-5215
0.65,1.45,0.0024,938.83,3177.75,2866.14,1758.98,1519.630002385055,7.89,1582.29,34.5,-60.5,9.0,2.30337,-13.5409049988,-6.890707000000001,72267.69257,546.326965332,-5242
0.66,1.45,0.0036,967.05,3227.11,2915.89,1747.72,1511.2815261565488,7.9,1535.24,35.5,-60.5,9.0,2.23645,-8.39157390594,-6.875836,69693.96973000001,547.660339355,-5259
0.66,1.45,0.0033,998.15,3276.26,2965.46,1724.85,1505.6892207869419,7.96,1488.27,36.5,-60.5,9.0,2.38988,-6.03370380402,-6.758667,67748.56567000001,548.590759277,-5258
0.66,1.44,0.0037,1031.85,3325.22,3014.84,1704.04,1502.8849825699672,7.95,1441.4,37.5,-60.5,9.0,2.38988,-9.05450820923,-6.791,67056.62537000001,549.338378906,-5261
0.66,1.46,0.0055,1067.92,3373.95,3064.03,1685.38,1502.8849825699672,7.94,1394.65,38.5,-60.5,9.0,2.38988,-14.346373558,-6.751666999999999,66623.62671,550.167785645,-5277
0.67,1.47,0.0075,1106.11,3422.41,3113.04,1668.91,1505.6892207869419,7.95,1348.04,39.5,-60.5,7.0,2.38988,-15.443854332,-6.832456,66626.58691,551.131225586,-5288
0.68,1.48,0.006999999999999999,1146.19,3470.65,3161.85,1654.68,1511.2815261565488,7.92,1301.61,40.5,-60.5,7.0,2.38988,-10.2986459732,-6.767428999999999,66526.29852,552.079284668,-5286
0.68,1.5,0.0046,1187.98,3518.67,3210.46,1642.75,1519.630002385055,7.91,1255.39,41.5,-60.5,9.0,2.38988,-3.03543376923,-6.525889,67288.74969,552.797058105,-5281
0.66,1.45,0.0032,1231.29,3566.47,3258.87,1633.15,1530.6878910972114,7.88,1209.41,42.5,-60.5,9.0,2.38988,0.861734747887,-6.685778,67753.17383,553.132995605,-5273
0.66,1.44,0.0043,1275.94,3614.03,3307.07,1625.91,1544.3947984872198,7.88,1163.71,43.5,-60.5,9.0,2.37607,-0.446748286486,-6.763999999999999,68650.45166,553.073303223,-5266
0.65,1.43,0.0062,1321.81,3661.37,3355.06,1621.06,1560.6782122784882,7.88,1118.33,44.5,-60.5,9.0,2.37607,-5.00318431854,-6.858111,69113.1897,552.681884766,-5275
0.64,1.43,0.006999999999999999,1368.75,3708.47,3402.84,1618.62,1579.4552239944214,7.84,1073.34,45.5,-60.5,9.0,2.32257,-10.1493768692,-6.8381110000000005,69862.51068,552.022644043,-5274
0.64,1.41,0.0051,1416.66,3755.25,3450.4,1618.6,1600.6343678143483,7.81,1028.79,46.5,-60.5,9.0,2.32257,-13.0294532776,-6.905889,70276.03149,551.017272949,-5273
0.65,1.41,0.004,1465.42,3801.78,3497.75,1621.01,1614.7423700964848,7.84,984.76,47.5,-60.5,9.0,2.52222,-11.929816246,-6.944444,71350.02898999999,549.605529785,-5285
0.64,1.41,0.0043,1514.94,3848.07,3544.87,1623.02,1576.984883758387,7.85,941.32,48.5,-60.5,9.0,2.52222,-6.39445638657,-6.901889,72249.42779999998,547.889648438,-5282
0.63,1.4,0.0052,1565.15,3894.1,3591.76,1608.63,1540.873500917636,7.81,898.58,49.5,-60.5,9.0,2.52222,1.80109786987,-6.978889,73439.55231,546.143249512,-5272
0.64,1.4,0.0039,1615.96,3939.88,3638.42,1585.83,1506.534343329325,7.84,856.65,50.5,-60.5,9.0,2.52222,9.23264884949,-6.990889,74609.76409999997,544.659057617,-5257
0.63,1.39,0.0015,1667.31,3985.41,3684.84,1564.85,1474.0986168832208,7.81,815.67,51.5,-60.5,9.0,2.52222,12.639046669,-6.960889,74783.79058999999,543.444213867,-5246
0.65,1.42,0.002,1719.15,4030.65,3731.03,1545.74,1443.7015443539924,7.82,775.79,52.5,-60.5,9.0,2.52222,12.6548566818,-6.8052220000000005,75172.50824,542.089660645,-5214
0.64,1.41,0.0045,1771.41,4075.56,3776.97,1520.81,1415.4809413845317,7.84,737.22,53.5,-60.5,9.0,2.53001,12.4889974594,-6.856667,75213.67645,540.045043945,-5169
0.64,1.4,0.0055,1824.06,4120.2,3822.67,1495.64,1389.5754091471233,7.87,700.17,54.5,-60.5,9.0,2.53001,12.8625106812,-6.883111,75664.36768,537.108459473,-5135
0.74,1.62,0.0018,1877.04,4164.57,3868.12,1472.21,1366.122137166472,8.91,664.9,55.5,-60.5,9.0,2.54294,12.1104679108,-6.83835,75479.39301,533.591369629,-5095
0.64,1.4,-0.0053,1930.32,4208.66,3913.31,1450.54,1345.2543377575214,7.83,631.74,56.5,-60.5,9.0,2.54294,7.94712305069,-7.002364999999999,75758.15582,530.129821777,-5037
0.65,1.43,-0.0104,1983.86,4252.48,3958.25,1430.71,1327.0983686418026,7.86,601.03,57.5,-60.5,9.0,2.54294,0.375020384789,-7.330361999999999,75988.88397000001,527.023803711,-4949
0.71,1.56,-0.012,2037.63,4296.0,4002.93,1412.77,1311.770640099929,7.86,573.17,58.5,-60.5,9.0,2.54294,-9.17405700684,-7.862157000000001,76212.06665,523.940673828,-4910
0.72,1.57,-0.011,2091.61,4339.24,4047.34,1396.77,1299.37444315463,7.98,548.61,59.5,-60.5,9.0,2.54294,-19.7641391754,-8.046238,74989.87579,520.208984375,-4837
0.72,1.58,-0.0095,2145.76,4382.19,4091.48,1382.77,1289.9968697641593,8.03,527.81,60.5,-60.5,9.0,2.54294,-28.6182041168,-8.187292999999999,73142.63916,515.502929688,-4730
0.71,1.57,-0.0106,2200.06,4424.84,4135.35,1370.86,1283.706018007393,8.01,511.24,61.5,-60.5,9.0,2.23221,-33.1252784729,-8.879947999999999,72434.4101,510.220550537,-4697
0.71,1.56,-0.0167,2254.49,4467.19,4178.95,1361.09,1280.54867847242,8.0,499.33,62.5,-60.5,9.0,2.23221,-31.9047203064,-9.797588000000001,70551.72729,505.271392822,-4670
0.7,1.53,-0.022600001,2309.02,4509.24,4222.26,1353.56,1280.54867847242,7.96,491.18,63.5,-60.5,9.0,2.22619,-25.1205863953,-9.7002,70289.23797999999,501.536590576,-4649
0.67,1.49,-0.0197,2327.24,4550.97,4265.29,1348.35,1283.706018007393,7.9,483.44,64.5,-60.5,9.0,2.22619,-13.56985569,-8.097138000000001,68808.25806,499.299133301,-4597
0.73,1.59,-0.0036,2297.58,4592.4,4308.04,1345.55,1289.9968697641593,8.89,480.05,65.5,-60.5,9.0,2.15804,1.27312636375,-6.871727000000001,68985.56519000001,498.010192871,-4578
0.7,1.53,0.0148,2263.21,4633.51,4350.49,1345.24,1299.37444315463,10.98,482.06,66.5,-60.5,9.0,2.15804,16.9602050781,-8.771889,67927.46735,496.506347656,-4519
0.68,1.47,0.017200001,2230.1,4674.31,4392.65,1347.53,1311.770640099929,10.04,489.39,67.5,-60.5,9.0,2.15121,29.6305427551,-7.9406669999999995,65019.836429999996,493.779174805,-4455
0.72,1.6,0.0037,2198.51,4714.76,4434.51,1352.49,1327.0983686418026,9.09,501.83,68.5,-60.5,9.0,2.15121,34.9512825012,-6.389333000000001,60419.05212,489.311462402,-4416
0.66,1.44,-0.009000000000000001,2168.51,4754.84,4476.07,1360.2,1345.2543377575214,8.06,518.99,69.5,-60.5,8.0,2.19794,30.7613601685,-8.346694,56842.66663,482.522216797,-4372
0.68,1.47,-0.0121,2140.16,4794.45,4517.32,1370.72,1366.122137166472,7.94,540.43,70.5,-60.5,8.0,2.19794,17.4429664612,-10.364711,52035.62927,472.221435547,-4339
0.71,1.57,-0.0126,2113.55,4833.73,4497.71,1384.09,1389.5754091471233,7.92,556.04,71.5,-60.5,8.0,2.19794,-1.35416400433,-10.835541000000001,52707.550050000005,457.185119629,-4318
0.74,1.65,-0.022399999,2088.74,4872.67,4457.54,1400.33,1415.4809413845317,8.15,549.37,72.5,-60.5,8.0,2.19794,-17.9957447052,-12.847959,52553.21503,437.822814941,-3863
0.75,1.63,-0.039500002,2065.8,4911.26,4416.39,1419.41,1443.7015443539924,8.0,547.27,73.5,-60.5,8.0,2.19794,-24.1118621826,-17.292195,51525.4097,416.976135254,-3439
0.67,1.45,-0.053199999000000005,2044.8,4949.51,4373.95,1441.3,1474.0986168832208,7.05,534.29,74.5,-60.5,8.0,2.19794,-16.6507492065,-21.396324,50635.23102,398.6144104,-3082
0.77,1.68,-0.056400001,2018.61,4987.4,4330.63,1465.92,1506.534343329325,8.24,505.39,75.5,-60.5,4.0,2.09116,-0.840179741383,-22.919503,55044.34586,385.253631592,-2667
0.67,1.47,-0.051199999,1973.46,5024.95,4286.99,1493.17,1540.873500917636,7.16,476.51,76.5,-60.5,4.0,2.09116,15.8219995499,-22.574213,60558.170320000005,376.639129639,-2802
0.75,1.65,-0.042399999,1929.29,5062.13,4243.05,1522.91,1576.984883758387,8.11,448.46,77.5,-60.5,8.0,2.09116,28.9333992004,-21.893696,65560.83679,370.344970703,-2945
0.73,1.46,-0.036600001,1886.18,5098.95,4198.83,1555.0,1614.7423700964848,8.04,424.88,78.5,-60.5,8.0,2.09116,38.3915977478,-21.312622,71559.46350000001,363.776947021,-2846
0.72,1.45,-0.040800001,1844.2,5135.41,4154.34,1589.29,1654.0256718975702,8.1,406.54,79.5,-60.5,8.0,2.09116,44.7586135864,-20.974989,73004.41742,355.997650146,-2559
1.52,3.03,-0.0568,1803.46,5171.49,4109.51,1625.62,1694.7208120991725,16.02,394.18,80.5,-60.5,8.0,2.09116,48.7415771484,-21.653077,74955.85631999999,348.597961426,-1962
1.57,3.14,-0.078900002,1764.03,5207.21,4064.35,1655.41,1736.7203762311658,16.26,388.37,81.5,-60.5,4.0,2.16193,51.5865707397,-23.820268,72387.61139,344.975006104,-1668
1.75,3.5,-0.089699998,1725.43,5242.54,4018.92,1687.16,1779.923583103022,18.28,389.42,82.5,-60.5,4.0,2.16193,53.110824585,-26.312927000000002,70343.81104,348.597137451,-1690
1.57,3.13,-0.08070000299999999,1687.96,5277.5,3973.23,1720.69,1824.2362151490765,16.41,397.26,83.5,-60.5,4.0,2.16193,50.1750411987,-26.608019,66492.38586,361.447143555,-1597
0.67,1.33,-0.058899999,1652.07,5312.07,3927.28,1748.39,1869.5704438339328,7.69,411.51,84.5,-60.5,4.0,2.16193,40.9911575317,-23.168506,63558.10547,382.480804443,-2352
0.71,1.42,-0.034600001,1617.87,5346.25,3881.08,1777.92,1915.8445799893184,8.64,431.53,85.5,-60.5,8.0,2.16193,28.1096153259,-17.318985,52081.26831,407.44442749,-3552
0.7,1.52,-0.015699999,1584.75,5380.03,3834.56,1809.19,1962.9827735768547,8.94,456.55,86.5,-60.5,8.0,2.16193,18.2118206024,-12.068394,43002.204900000004,430.697052002,-4144
0.71,1.56,-0.0067,1552.85,5413.43,3787.79,1842.06,2010.9146824459901,8.93,485.8,87.5,-60.5,7.0,2.19984,13.7701320648,-9.36333,47557.10983,448.21282959,-4385
